"week","mean","median","sd","skewness","kurtosis"
"2021-39",4130.45726409422,73,19881.0233532223,10.0369317995397,138.09144225213
"2021-40",5262.02701722684,87,23606.8847541061,8.85465658907784,103.956800079816
"2021-41",5414.09388597642,63,24787.5670044885,9.05217453006703,110.960619578673
"2021-42",6158.07344201448,63,28603.2506105681,8.49931118215519,94.3059353379897
"2021-43",4212.54183117719,53,23229.1566904249,10.4913937749652,141.991969735016
"2021-44",5257.61019844103,70,25109.6934651002,9.81096092198017,127.282481726237
"2021-45",6793.69436007955,74,28857.6191448632,7.61241292029051,78.2176675793752
"2021-46",4171.3640118085,64,22413.5198974074,10.5819794584691,146.718610123467
"2021-47",3726.83974361223,44,21947.7574503028,10.8791780392726,148.720652919959
"2021-48",5336.64308845487,101,22117.0721471856,9.75438626527293,134.763385339823
"2021-49",4119.96731905385,81,21990.9908970363,9.66376213404412,124.608309654455
"2021-50",3509.59232786418,79,19923.4058941076,10.8945610509629,155.427465442818
"2021-51",2942.60203509683,88,17805.5093238107,13.2243036893466,224.230732970665
"2021-52",6858.92309278188,101,28417.9601400187,6.54950991198942,59.1688408307731
"2022-01",3658.03635290632,61,22172.9182121823,11.1563199556235,149.475687556872
"2022-02",3280.20158305057,54,20126.5776094136,12.3878142384383,197.796677864718
"2022-03",3913.35603333575,64,23639.7101512343,12.5760044839841,201.560914700216
"2022-04",3790.44742661317,61,19989.2168946192,11.2141092006859,163.402385596102
"2022-05",4060.37134140353,85,19292.0014403367,12.1294151079611,201.364338116345
"2022-06",12218.1608645467,150,36740.812439613,4.46079541112892,27.1968412889887
"2022-07",3482.88644637019,60,19108.0688518222,12.7636271823857,217.147316761474
"2022-08",3275.13629454153,52,18787.3043201569,12.2784638497793,200.415273828616
"2022-09",5132.47184318838,77,20529.8817289433,8.79943412439793,118.401108529334
"2022-10",3458.28299533166,60,19983.8009803958,11.709717929687,174.220919635156
"2022-11",3397.11090640084,59,19205.1609833014,12.3931925030232,199.296471730517
"2022-12",3319.20354490738,61,18668.7448645052,12.7877821599089,214.330123777921
"2022-13",4120.17912374106,65,21875.8764667823,10.2565957148904,137.21645291948
"2022-14",2997.08911737678,54,18287.5980999611,13.3526534336932,233.670426781807
"2022-15",3545.61382175905,51,18687.5112915354,11.1633246004137,172.56794244174
"2022-16",2915.76293018404,53,17373.6764153463,12.7520285722379,215.350457302527
"2022-17",3339.4657765371,60,17349.036518183,11.6371877237182,185.348927343794
"2022-18",4131.61438155214,89,17534.0597970592,11.2129692264144,191.532361244429
"2022-19",4301.83643340029,134,17848.2853147449,10.8993062418779,180.263550730583
"2022-20",4963.61742676305,73,20149.7280882898,11.9715042256344,220.895975471839
"2022-21",2748.72201837469,51,15401.8333049903,15.1521111997529,315.335369916087
"2022-22",2554.88452611548,57,14135.9090635053,15.570196477586,350.060121338508
"2022-23",3304.3824570977,48,16879.3943312271,12.7832499053303,237.978397444658
"2022-24",4009.83086389252,62,20386.0320740026,11.3266139622186,177.161610287711
"2022-25",20821.649589284,63,54427.3218903254,2.52266947823996,8.00735481401414
"2022-26",7339.7325058688,52,31159.8979772617,5.37674484102461,35.029773700563
"2022-27",2467.07741157452,47,17031.0045979603,14.8504875347661,271.622197642451
